symbol,weight,name_x,holding_source,ticker,ICC,mktcap,name_y,sector,etf,etf_label
WMB,0.0013993003498250875,WILLIAMS INC,ishares_full_holdings,WMB,0.0577360362657343,87617699840.0,"Williams Companies, Inc. (The)",Energy,IVV,iShares Core S&P 500 ETF
WM,0.0013993003498250875,WASTE MANAGEMENT INC,ishares_full_holdings,WM,0.0628365926139079,93896572928.0,"Waste Management, Inc.",Industrials,IVV,iShares Core S&P 500 ETF
FDX,0.0013993003498250875,FEDEX CORP,ishares_full_holdings,FDX,0.0768288821176965,93698482176.0,FedEx Corporation,Industrials,IVV,iShares Core S&P 500 ETF
USB,0.0013993003498250875,US BANCORP,ishares_full_holdings,USB,0.1091459979591368,88059658240.0,U.S. Bancorp,Financial Services,IVV,iShares Core S&P 500 ETF
CSX,0.0012993503248375812,CSX CORP,ishares_full_holdings,CSX,0.0660191340193524,85894471680.0,CSX Corporation,Industrials,IVV,iShares Core S&P 500 ETF
GD,0.0012993503248375812,GENERAL DYNAMICS CORP,ishares_full_holdings,GD,0.0722398550288717,86321283072.0,General Dynamics Corporation,Industrials,IVV,iShares Core S&P 500 ETF
ADP,0.0012993503248375812,AUTOMATIC DATA PROCESSING INC,ishares_full_holdings,ADP,0.0777519138882817,79936978944.0,"Automatic Data Processing, Inc.",Technology,IVV,iShares Core S&P 500 ETF
MAR,0.0012993503248375812,MARRIOTT INTERNATIONAL INC CLASS A,ishares_full_holdings,MAR,0.0520267175576907,97577910272.0,Marriott International,Consumer Cyclical,IVV,iShares Core S&P 500 ETF
AMT,0.0012993503248375812,AMERICAN TOWER REIT CORP,ishares_full_holdings,AMT,0.0556112578350341,83484901376.0,American Tower Corporation (REI,Real Estate,IVV,iShares Core S&P 500 ETF
SLB,0.0012993503248375812,SLB NV,ishares_full_holdings,SLB,0.1044427684494405,82172043264.0,SLB Limited,Energy,IVV,iShares Core S&P 500 ETF
UPS,0.0012993503248375812,UNITED PARCEL SERVICE INC CLASS B,ishares_full_holdings,UPS,0.1127025082001967,91526766592.0,"United Parcel Service, Inc.",Industrials,IVV,iShares Core S&P 500 ETF
SHW,0.0012993503248375812,SHERWIN WILLIAMS,ishares_full_holdings,SHW,0.0595870717023131,83663626240.0,Sherwin-Williams Company (The),Basic Materials,IVV,iShares Core S&P 500 ETF
CRH,0.0012993503248375812,CRH PUBLIC LIMITED PLC,ishares_full_holdings,CRH,0.0720015357925299,78286348288.0,CRH PLC,Basic Materials,IVV,iShares Core S&P 500 ETF
ORLY,0.0012993503248375812,OREILLY AUTOMOTIVE INC,ishares_full_holdings,,,,,,IVV,iShares Core S&P 500 ETF
MMM,0.0012993503248375812,3M,ishares_full_holdings,MMM,0.0743095787547486,75543797760.0,3M Company,Industrials,IVV,iShares Core S&P 500 ETF
EMR,0.0012993503248375812,EMERSON ELECTRIC,ishares_full_holdings,EMR,0.0641680579082812,80051281920.0,Emerson Electric Company,Industrials,IVV,iShares Core S&P 500 ETF
NOC,0.0012993503248375812,NORTHROP GRUMMAN CORP,ishares_full_holdings,NOC,0.0611435805359773,83467386880.0,Northrop Grumman Corporation,Industrials,IVV,iShares Core S&P 500 ETF
CI,0.0011994002998500749,CIGNA,ishares_full_holdings,CI,0.1118321254320441,73751191552.0,The Cigna Group,Healthcare,IVV,iShares Core S&P 500 ETF
ROST,0.0011994002998500749,ROSS STORES INC,ishares_full_holdings,,,,,,IVV,iShares Core S&P 500 ETF
VLO,0.0011994002998500749,VALERO ENERGY CORP,ishares_full_holdings,VLO,0.0666257478040651,69921308672.0,Valero Energy Corporation,Energy,IVV,iShares Core S&P 500 ETF
GM,0.0011994002998500749,GENERAL MOTORS,ishares_full_holdings,GM,0.138650298029607,70798073856.0,General Motors Company,Consumer Cyclical,IVV,iShares Core S&P 500 ETF
EOG,0.0011994002998500749,EOG RESOURCES INC,ishares_full_holdings,EOG,0.0777113779921648,71716274176.0,"EOG Resources, Inc.",Energy,IVV,iShares Core S&P 500 ETF
MSI,0.0011994002998500749,MOTOROLA SOLUTIONS INC,ishares_full_holdings,MSI,0.0520212316509206,73656459264.0,"Motorola Solutions, Inc.",Technology,IVV,iShares Core S&P 500 ETF
ELV,0.0011994002998500749,ELEVANCE HEALTH INC,ishares_full_holdings,ELV,0.0921249654349046,76067758080.0,"Elevance Health, Inc.",Healthcare,IVV,iShares Core S&P 500 ETF
KKR,0.0011994002998500749,KKR AND CO INC,ishares_full_holdings,KKR,0.1112346880232227,94130782208.0,KKR & Co. Inc.,Financial Services,IVV,iShares Core S&P 500 ETF
HLT,0.0011994002998500749,HILTON WORLDWIDE HOLDINGS INC,ishares_full_holdings,HLT,0.0501662878282341,76647604224.0,Hilton Worldwide Holdings Inc.,Consumer Cyclical,IVV,iShares Core S&P 500 ETF
MDLZ,0.0011994002998500749,MONDELEZ INTERNATIONAL INC CLASS A,ishares_full_holdings,MDLZ,0.081510542826556,74068279296.0,"Mondelez International, Inc.",Consumer Defensive,IVV,iShares Core S&P 500 ETF
MPWR,0.0011994002998500749,MONOLITHIC POWER SYSTEMS INC,ishares_full_holdings,MPWR,0.0373406048430646,78204207104.0,"Monolithic Power Systems, Inc.",Technology,IVV,iShares Core S&P 500 ETF
MCO,0.0011994002998500749,MOODYS CORP,ishares_full_holdings,MCO,0.0564953305623716,80520052736.0,Moody's Corporation,Financial Services,IVV,iShares Core S&P 500 ETF
AEP,0.0011994002998500749,AMERICAN ELECTRIC POWER INC,ishares_full_holdings,AEP,0.0650344046101211,73424551936.0,American Electric Power Company,Utilities,IVV,iShares Core S&P 500 ETF
HCA,0.0011994002998500749,HCA HEALTHCARE INC,ishares_full_holdings,HCA,0.0754246238851682,105978396672.0,"HCA Healthcare, Inc.",Healthcare,IVV,iShares Core S&P 500 ETF
REGN,0.0011994002998500749,REGENERON PHARMACEUTICALS INC,ishares_full_holdings,,,,,,IVV,iShares Core S&P 500 ETF
TEL,0.0010994502748625688,TE CONNECTIVITY PLC,ishares_full_holdings,TEL,0.0739321180237441,63889440768.0,TE Connectivity plc,Technology,IVV,iShares Core S&P 500 ETF
PSX,0.0010994502748625688,PHILLIPS 66,ishares_full_holdings,PSX,0.1023877483717324,63968751616.0,Phillips 66,Energy,IVV,iShares Core S&P 500 ETF
CL,0.0010994502748625688,COLGATE-PALMOLIVE,ishares_full_holdings,CL,0.0580646691433782,67168714752.0,Colgate-Palmolive Company,Consumer Defensive,IVV,iShares Core S&P 500 ETF
RCL,0.0010994502748625688,ROYAL CARIBBEAN GROUP LTD,ishares_full_holdings,RCL,0.0975933954403852,70453690368.0,Royal Caribbean Cruises Ltd.,Consumer Cyclical,IVV,iShares Core S&P 500 ETF
COHR,0.0010994502748625688,COHERENT CORP,ishares_full_holdings,COHR,0.069938510677149,63308873728.0,Coherent Corp.,Technology,IVV,iShares Core S&P 500 ETF
HOOD,0.0010994502748625688,ROBINHOOD MARKETS INC CLASS A,ishares_full_holdings,HOOD,0.0642754065241434,75211767808.0,"Robinhood Markets, Inc.",Financial Services,IVV,iShares Core S&P 500 ETF
ITW,0.0010994502748625688,ILLINOIS TOOL INC,ishares_full_holdings,ITW,0.0567410120387824,78716067840.0,Illinois Tool Works Inc.,Industrials,IVV,iShares Core S&P 500 ETF
PCAR,0.0010994502748625688,PACCAR INC,ishares_full_holdings,,,,,,IVV,iShares Core S&P 500 ETF
CIEN,0.0010994502748625688,CIENA CORP,ishares_full_holdings,CIEN,0.0527173308740159,72940380160.0,Ciena Corporation,Technology,IVV,iShares Core S&P 500 ETF
TRV,0.0010994502748625688,TRAVELERS COMPANIES INC,ishares_full_holdings,TRV,0.0660912156602828,65352089600.0,"The Travelers Companies, Inc.",Financial Services,IVV,iShares Core S&P 500 ETF
APD,0.0010994502748625688,AIR PRODUCTS AND CHEMICALS INC,ishares_full_holdings,APD,0.0596696946229532,67609493504.0,"Air Products and Chemicals, Inc",Basic Materials,IVV,iShares Core S&P 500 ETF
WBD,0.0010994502748625688,WARNER BROS. DISCOVERY INC SERIES,ishares_full_holdings,,,,,,IVV,iShares Core S&P 500 ETF
AON,0.0010994502748625688,AON PLC CLASS A,ishares_full_holdings,AON,0.0800409359588215,69544452096.0,Aon plc,Financial Services,IVV,iShares Core S&P 500 ETF
SPG,0.0010994502748625688,SIMON PROPERTY GROUP REIT INC,ishares_full_holdings,SPG,0.0441925853628566,77521747968.0,"Simon Property Group, Inc.",Real Estate,IVV,iShares Core S&P 500 ETF
TDG,0.0010994502748625688,TRANSDIGM GROUP INC,ishares_full_holdings,TDG,0.0613719293689073,65834622976.0,Transdigm Group Incorporated,Industrials,IVV,iShares Core S&P 500 ETF
DASH,0.0010994502748625688,DOORDASH INC CLASS A,ishares_full_holdings,DASH,0.115186959991873,77127114752.0,"DoorDash, Inc.",Consumer Cyclical,IVV,iShares Core S&P 500 ETF
NSC,0.0010994502748625688,NORFOLK SOUTHERN CORP,ishares_full_holdings,NSC,0.0603594666523245,72186437632.0,Norfolk Southern Corporation,Industrials,IVV,iShares Core S&P 500 ETF
ECL,0.0010994502748625688,ECOLAB INC,ishares_full_holdings,ECL,0.0572625028410472,76663939072.0,Ecolab Inc.,Basic Materials,IVV,iShares Core S&P 500 ETF
DLR,0.0010994502748625688,DIGITAL REALTY TRUST REIT INC,ishares_full_holdings,DLR,0.0204214919421746,69791088640.0,"Digital Realty Trust, Inc.",Real Estate,IVV,iShares Core S&P 500 ETF
MPC,0.0010994502748625688,MARATHON PETROLEUM CORP,ishares_full_holdings,MPC,0.0675837379625162,65113260032.0,Marathon Petroleum Corporation,Energy,IVV,iShares Core S&P 500 ETF
KMI,0.0009995002498750624,KINDER MORGAN INC,ishares_full_holdings,KMI,0.0572421633463282,70593503232.0,"Kinder Morgan, Inc.",Energy,IVV,iShares Core S&P 500 ETF
APO,0.0009995002498750624,APOLLO GLOBAL MANAGEMENT INC,ishares_full_holdings,APO,0.1134949655947376,72147918848.0,"Apollo Global Management, Inc. ",Financial Services,IVV,iShares Core S&P 500 ETF
AZO,0.0009995002498750624,AUTOZONE INC,ishares_full_holdings,AZO,0.0705703422066726,59597766656.0,"AutoZone, Inc.",Consumer Cyclical,IVV,iShares Core S&P 500 ETF
BKR,0.0009995002498750624,BAKER HUGHES CLASS A,ishares_full_holdings,BKR,0.0749684000728218,63958429696.0,Baker Hughes Company,Energy,IVV,iShares Core S&P 500 ETF
ABNB,0.0009995002498750624,AIRBNB INC CLASS A,ishares_full_holdings,ABNB,0.0610496054834845,85053046784.0,"Airbnb, Inc.",Consumer Cyclical,IVV,iShares Core S&P 500 ETF
LITE,0.0009995002498750624,LUMENTUM HOLDINGS INC,ishares_full_holdings,LITE,0.0924849961256172,60467945472.0,Lumentum Holdings Inc.,Technology,IVV,iShares Core S&P 500 ETF
LHX,0.0009995002498750624,L3HARRIS TECHNOLOGIES INC,ishares_full_holdings,LHX,0.0672436569279338,61680435200.0,"L3Harris Technologies, Inc.",Industrials,IVV,iShares Core S&P 500 ETF
CTAS,0.0009995002498750624,CINTAS CORP,ishares_full_holdings,CTAS,0.0454126117268698,71063470080.0,Cintas Corporation,Industrials,IVV,iShares Core S&P 500 ETF
FIX,0.0009995002498750624,COMFORT SYSTEMS USA INC,ishares_full_holdings,FIX,0.0476027464451619,62413193216.0,"Comfort Systems USA, Inc.",Industrials,IVV,iShares Core S&P 500 ETF
O,0.0009995002498750624,REALTY INCOME REIT CORP,ishares_full_holdings,O,0.0459363548707348,59751436288.0,Realty Income Corporation,Real Estate,IVV,iShares Core S&P 500 ETF
CVNA,0.0009995002498750624,CARVANA CLASS A,ishares_full_holdings,CVNA,0.0657028609032762,57629351936.0,Carvana Co.,Consumer Cyclical,IVV,iShares Core S&P 500 ETF
DELL,0.0009995002498750624,DELL TECHNOLOGIES INC CLASS C,ishares_full_holdings,DELL,0.0856351446760005,137931030528.0,Dell Technologies Inc.,Technology,IVV,iShares Core S&P 500 ETF
TGT,0.0009995002498750624,TARGET CORP,ishares_full_holdings,TGT,0.0747579703457677,58948210688.0,Target Corporation,Consumer Defensive,IVV,iShares Core S&P 500 ETF
TFC,0.0009995002498750624,TRUIST FINANCIAL CORP,ishares_full_holdings,TFC,0.1179449762008307,64038182912.0,Truist Financial Corporation,Financial Services,IVV,iShares Core S&P 500 ETF
SRE,0.0009995002498750624,SEMPRA,ishares_full_holdings,SRE,0.0716619570335842,61354463232.0,DBA Sempra,Utilities,IVV,iShares Core S&P 500 ETF
TER,0.0009995002498750624,TERADYNE INC,ishares_full_holdings,,,,,,IVV,iShares Core S&P 500 ETF
COR,0.0009995002498750624,CENCORA INC,ishares_full_holdings,COR,0.0734823061565187,60574912512.0,"Cencora, Inc.",Healthcare,IVV,iShares Core S&P 500 ETF
ADSK,0.0008995502248875561,AUTODESK INC,ishares_full_holdings,ADSK,0.0735372994779487,48947777536.0,"Autodesk, Inc.",Technology,IVV,iShares Core S&P 500 ETF
AJG,0.0008995502248875561,ARTHUR J GALLAGHER,ishares_full_holdings,AJG,0.0813535253767319,56400027648.0,Arthur J. Gallagher & Co.,Financial Services,IVV,iShares Core S&P 500 ETF
AFL,0.0008995502248875561,AFLAC INC,ishares_full_holdings,AFL,0.070423658264039,59307945984.0,AFLAC Incorporated,Financial Services,IVV,iShares Core S&P 500 ETF
KEYS,0.0008995502248875561,KEYSIGHT TECHNOLOGIES INC,ishares_full_holdings,KEYS,0.048488039065199,59430760448.0,Keysight Technologies Inc.,Technology,IVV,iShares Core S&P 500 ETF
FTNT,0.0008995502248875561,FORTINET INC,ishares_full_holdings,FTNT,0.0514967654309085,61236076544.0,"Fortinet, Inc.",Technology,IVV,iShares Core S&P 500 ETF
CTVA,0.0008995502248875561,CORTEVA INC,ishares_full_holdings,CTVA,0.038068035119353,53460115456.0,"Corteva, Inc.",Basic Materials,IVV,iShares Core S&P 500 ETF
MNST,0.0008995502248875561,MONSTER BEVERAGE CORP,ishares_full_holdings,MNST,0.0479111052623776,75846393856.0,Monster Beverage Corporation,Consumer Defensive,IVV,iShares Core S&P 500 ETF
NXPI,0.0008995502248875561,NXP SEMICONDUCTORS NV,ishares_full_holdings,,,,,,IVV,iShares Core S&P 500 ETF
NKE,0.0008995502248875561,NIKE INC CLASS B,ishares_full_holdings,NKE,0.0979188992303555,66314121216.0,"Nike, Inc.",Consumer Cyclical,IVV,iShares Core S&P 500 ETF
ALL,0.0008995502248875561,ALLSTATE CORP,ishares_full_holdings,ALL,0.0781910693206678,55921704960.0,Allstate Corporation (The),Financial Services,IVV,iShares Core S&P 500 ETF
AME,0.0008995502248875561,AMETEK INC,ishares_full_holdings,AME,0.0456831710365709,53830373376.0,"AMETEK, Inc.",Industrials,IVV,iShares Core S&P 500 ETF
OKE,0.0008995502248875561,ONEOK INC,ishares_full_holdings,OKE,0.0923207063139667,54944968704.0,"ONEOK, Inc.",Energy,IVV,iShares Core S&P 500 ETF
VST,0.00079960019990005,VISTRA CORP,ishares_full_holdings,VST,0.1040316671223976,53101457408.0,Vistra Corp.,Utilities,IVV,iShares Core S&P 500 ETF
ZTS,0.00079960019990005,ZOETIS INC CLASS A,ishares_full_holdings,ZTS,0.0710816944203521,48992141312.0,Zoetis Inc.,Healthcare,IVV,iShares Core S&P 500 ETF
URI,0.00079960019990005,UNITED RENTALS INC,ishares_full_holdings,URI,0.0669867524827595,62054961152.0,"United Rentals, Inc.",Industrials,IVV,iShares Core S&P 500 ETF
TRGP,0.00079960019990005,TARGA RESOURCES CORP,ishares_full_holdings,TRGP,0.0651397650914424,51569086464.0,"Targa Resources, Inc.",Energy,IVV,iShares Core S&P 500 ETF
PSA,0.00079960019990005,PUBLIC STORAGE REIT,ishares_full_holdings,PSA,0.0456147653870578,54562050048.0,Public Storage,Real Estate,IVV,iShares Core S&P 500 ETF
COIN,0.00079960019990005,COINBASE GLOBAL INC CLASS A,ishares_full_holdings,COIN,0.1039722323224375,52268396544.0,"Coinbase Global, Inc.",Financial Services,IVV,iShares Core S&P 500 ETF
PYPL,0.00079960019990005,PAYPAL HOLDINGS INC,ishares_full_holdings,,,,,,IVV,iShares Core S&P 500 ETF
CAH,0.00079960019990005,CARDINAL HEALTH INC,ishares_full_holdings,CAH,0.0718347339043253,48173895680.0,"Cardinal Health, Inc.",Healthcare,IVV,iShares Core S&P 500 ETF
CARR,0.00079960019990005,CARRIER GLOBAL CORP,ishares_full_holdings,CARR,0.0744852099785825,51412570112.0,Carrier Global Corporation,Industrials,IVV,iShares Core S&P 500 ETF
NUE,0.00079960019990005,NUCOR CORP,ishares_full_holdings,NUE,0.0716352412434678,48496304128.0,Nucor Corporation,Basic Materials,IVV,iShares Core S&P 500 ETF
D,0.00079960019990005,DOMINION ENERGY INC,ishares_full_holdings,D,0.0737609058499219,54952873984.0,"Dominion Energy, Inc.",Utilities,IVV,iShares Core S&P 500 ETF
EBAY,0.00079960019990005,EBAY INC,ishares_full_holdings,EBAY,0.0743234185651955,46323200000.0,eBay Inc.,Consumer Cyclical,IVV,iShares Core S&P 500 ETF
EW,0.00079960019990005,EDWARDS LIFESCIENCES CORP,ishares_full_holdings,EW,0.0541509780266818,45961904128.0,Edwards Lifesciences Corporatio,Healthcare,IVV,iShares Core S&P 500 ETF
EXC,0.00079960019990005,EXELON CORP,ishares_full_holdings,EXC,0.0749939240855003,47833436160.0,Exelon Corporation,Utilities,IVV,iShares Core S&P 500 ETF
ETR,0.00079960019990005,ENTERGY CORP,ishares_full_holdings,ETR,0.0657482981166873,52152418304.0,Entergy Corporation,Utilities,IVV,iShares Core S&P 500 ETF
F,0.00079960019990005,FORD MOTOR CO,ishares_full_holdings,F,0.1839874797648083,50058305536.0,Ford Motor Company,Consumer Cyclical,IVV,iShares Core S&P 500 ETF
FAST,0.00079960019990005,FASTENAL,ishares_full_holdings,FAST,0.0474985917646432,52178194432.0,Fastenal Company,Industrials,IVV,iShares Core S&P 500 ETF
XEL,0.00079960019990005,XCEL ENERGY INC,ishares_full_holdings,,,,,,IVV,iShares Core S&P 500 ETF
GWW,0.00079960019990005,WW GRAINGER INC,ishares_full_holdings,GWW,0.0562158881275186,55135174656.0,"W.W. Grainger, Inc.",Industrials,IVV,iShares Core S&P 500 ETF
IDXX,0.00079960019990005,IDEXX LABORATORIES INC,ishares_full_holdings,IDXX,0.043723135344671,44663508992.0,"IDEXX Laboratories, Inc.",Healthcare,IVV,iShares Core S&P 500 ETF
AMP,0.0006996501749125438,AMERIPRISE FINANCE INC,ishares_full_holdings,AMP,0.0947087291742594,41683693568.0,"Ameriprise Financial, Inc.",Financial Services,IVV,iShares Core S&P 500 ETF
GRMN,0.0006996501749125438,GARMIN LTD,ishares_full_holdings,GRMN,0.0516694092699752,50198999040.0,Garmin Ltd.,Technology,IVV,iShares Core S&P 500 ETF
BDX,0.0006996501749125438,BECTON DICKINSON,ishares_full_holdings,BDX,0.0904452457129419,44049661952.0,"Becton, Dickinson and Company",Healthcare,IVV,iShares Core S&P 500 ETF
STT,0.0006996501749125438,STATE STREET CORP,ishares_full_holdings,STT,0.0976608637456332,42157645824.0,State Street Corporation,Financial Services,IVV,iShares Core S&P 500 ETF
DAL,0.0006996501749125438,DELTA AIR LINES INC,ishares_full_holdings,DAL,0.1879580105235633,44918689792.0,"Delta Air Lines, Inc.",Industrials,IVV,iShares Core S&P 500 ETF
DDOG,0.0006996501749125438,DATADOG INC CLASS A,ishares_full_holdings,DDOG,0.0432588915251866,45243432960.0,"Datadog, Inc.",Technology,IVV,iShares Core S&P 500 ETF
DHI,0.0006996501749125438,D R HORTON INC,ishares_full_holdings,DHI,0.0898657999049298,46792994816.0,"D.R. Horton, Inc.",Consumer Cyclical,IVV,iShares Core S&P 500 ETF
FITB,0.0006996501749125438,FIFTH THIRD BANCORP,ishares_full_holdings,FITB,0.2291982432621143,46097330176.0,Fifth Third Bancorp,Financial Services,IVV,iShares Core S&P 500 ETF
ROK,0.0006996501749125438,ROCKWELL AUTOMATION INC,ishares_full_holdings,ROK,0.0535914665600932,45975052288.0,"Rockwell Automation, Inc.",Industrials,IVV,iShares Core S&P 500 ETF
RSG,0.0006996501749125438,REPUBLIC SERVICES INC,ishares_full_holdings,RSG,0.0533684609644585,66128982016.0,"Republic Services, Inc.",Industrials,IVV,iShares Core S&P 500 ETF
MET,0.0006996501749125438,METLIFE INC,ishares_full_holdings,MET,0.1322216516554708,49595215872.0,"MetLife, Inc.",Financial Services,IVV,iShares Core S&P 500 ETF
ODFL,0.0006996501749125438,OLD DOMINION FREIGHT LINE INC,ishares_full_holdings,,,,,,IVV,iShares Core S&P 500 ETF
EA,0.0006996501749125438,ELECTRONIC ARTS INC,ishares_full_holdings,EA,0.1312162828143569,50678878208.0,Electronic Arts Inc.,Communication Services,IVV,iShares Core S&P 500 ETF
MSCI,0.0006996501749125438,MSCI INC,ishares_full_holdings,MSCI,0.0596627029897888,43491827712.0,MSCI Inc.,Financial Services,IVV,iShares Core S&P 500 ETF
AIG,0.0006996501749125438,AMERICAN INTERNATIONAL GROUP INC,ishares_full_holdings,AIG,0.1197701474105935,40826384384.0,"American International Group, I",Financial Services,IVV,iShares Core S&P 500 ETF
WAB,0.0006996501749125438,WESTINGHOUSE AIR BRAKE TECHNOLOGIE,ishares_full_holdings,WAB,0.0631690665466863,45852823552.0,Westinghouse Air Brake Technolo,Industrials,IVV,iShares Core S&P 500 ETF
YUM,0.0006996501749125438,YUM BRANDS INC,ishares_full_holdings,YUM,0.065865775829888,44430614528.0,"Yum! Brands, Inc.",Consumer Cyclical,IVV,iShares Core S&P 500 ETF
MCHP,0.0006996501749125438,MICROCHIP TECHNOLOGY INC,ishares_full_holdings,MCHP,0.1495414267551961,49048518656.0,Microchip Technology Incorporat,Technology,IVV,iShares Core S&P 500 ETF
OXY,0.0006996501749125438,OCCIDENTAL PETROLEUM CORP,ishares_full_holdings,OXY,0.0577548413781436,57349734400.0,Occidental Petroleum Corporatio,Energy,IVV,iShares Core S&P 500 ETF
CMG,0.0006996501749125438,CHIPOTLE MEXICAN GRILL INC,ishares_full_holdings,CMG,0.0652150074275909,44152143872.0,"Chipotle Mexican Grill, Inc.",Consumer Cyclical,IVV,iShares Core S&P 500 ETF
CBRE,0.0006996501749125438,CBRE GROUP INC CLASS A,ishares_full_holdings,CBRE,0.0731040677650621,43768844288.0,CBRE Group Inc,Real Estate,IVV,iShares Core S&P 500 ETF
